relative_path,file_type,file_size_mb,modified_time,category,likely_role,tracked_by_git,ignored_by_git,recommendation
DataSets/SEU/bearing_set/health_20_0.csv,.csv,76.353,2025-12-03T00:48:50,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/bearing_set/health_30_2.csv,.csv,76.493,2025-12-03T00:48:26,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/bearing_set/inner_20_0.csv,.csv,76.417,2025-12-03T00:46:34,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/bearing_set/inner_30_2.csv,.csv,76.572,2025-12-03T00:46:24,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/bearing_set/outer_20_0.csv,.csv,76.039,2025-12-03T00:48:10,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/bearing_set/outer_30_2.csv,.csv,76.461,2025-12-03T00:50:02,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Chipped_20_0.csv,.csv,76.347,2025-12-03T00:48:42,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Chipped_30_2.csv,.csv,76.540,2025-12-03T00:47:10,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Health_20_0.csv,.csv,76.603,2025-12-03T00:47:48,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Health_30_2.csv,.csv,76.597,2025-12-03T00:49:58,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Miss_20_0.csv,.csv,76.452,2025-12-03T00:49:10,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Miss_30_2.csv,.csv,76.571,2025-12-03T00:49:28,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Root_20_0.csv,.csv,76.504,2025-12-03T00:49:54,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Root_30_2.csv,.csv,76.552,2025-12-03T00:51:56,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Surface_20_0.csv,.csv,76.404,2025-12-03T00:50:24,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/SEU/gear_set/Surface_30_2.csv,.csv,76.577,2025-12-03T00:50:46,DataSets,metric_or_log_candidate,False,True,do_not_version_large_asset
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/1.csv,.csv,1.274,2019-01-31T19:50:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/10.csv,.csv,1.272,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/100.csv,.csv,1.234,2019-01-31T19:50:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/101.csv,.csv,1.233,2019-01-31T19:50:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/102.csv,.csv,1.233,2019-01-31T19:50:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/103.csv,.csv,1.233,2019-01-31T19:50:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/104.csv,.csv,1.232,2019-01-31T19:50:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/105.csv,.csv,1.233,2019-01-31T19:50:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/106.csv,.csv,1.233,2019-01-31T19:50:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/107.csv,.csv,1.233,2019-01-31T19:50:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/108.csv,.csv,1.232,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/109.csv,.csv,1.233,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/11.csv,.csv,1.271,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/110.csv,.csv,1.233,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/111.csv,.csv,1.233,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/112.csv,.csv,1.233,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/113.csv,.csv,1.233,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/114.csv,.csv,1.232,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/115.csv,.csv,1.232,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/116.csv,.csv,1.232,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/117.csv,.csv,1.232,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/118.csv,.csv,1.232,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/119.csv,.csv,1.232,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/12.csv,.csv,1.272,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/120.csv,.csv,1.231,2019-01-31T19:50:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/121.csv,.csv,1.230,2019-01-31T19:50:54,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/122.csv,.csv,1.228,2019-01-31T19:50:54,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/123.csv,.csv,1.218,2019-01-31T19:50:54,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/13.csv,.csv,1.271,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/14.csv,.csv,1.270,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/15.csv,.csv,1.269,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/16.csv,.csv,1.270,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/17.csv,.csv,1.272,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/18.csv,.csv,1.270,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/19.csv,.csv,1.271,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/2.csv,.csv,1.273,2019-01-31T19:50:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/20.csv,.csv,1.270,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/21.csv,.csv,1.270,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/22.csv,.csv,1.269,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/23.csv,.csv,1.271,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/24.csv,.csv,1.271,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/25.csv,.csv,1.270,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/26.csv,.csv,1.269,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/27.csv,.csv,1.269,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/28.csv,.csv,1.268,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/29.csv,.csv,1.269,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/3.csv,.csv,1.273,2019-01-31T19:50:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/30.csv,.csv,1.269,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/31.csv,.csv,1.269,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/32.csv,.csv,1.269,2019-01-31T19:50:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/33.csv,.csv,1.269,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/34.csv,.csv,1.269,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/35.csv,.csv,1.269,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/36.csv,.csv,1.268,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/37.csv,.csv,1.268,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/38.csv,.csv,1.269,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/39.csv,.csv,1.270,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/4.csv,.csv,1.273,2019-01-31T19:50:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/40.csv,.csv,1.269,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/41.csv,.csv,1.268,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/42.csv,.csv,1.270,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/43.csv,.csv,1.269,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/44.csv,.csv,1.270,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/45.csv,.csv,1.268,2019-01-31T19:50:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/46.csv,.csv,1.269,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/47.csv,.csv,1.267,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/48.csv,.csv,1.269,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/49.csv,.csv,1.269,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/5.csv,.csv,1.273,2019-01-31T19:50:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/50.csv,.csv,1.270,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/51.csv,.csv,1.269,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/52.csv,.csv,1.270,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/53.csv,.csv,1.269,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/54.csv,.csv,1.270,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/55.csv,.csv,1.269,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/56.csv,.csv,1.269,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/57.csv,.csv,1.267,2019-01-31T19:50:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/58.csv,.csv,1.269,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/59.csv,.csv,1.268,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/6.csv,.csv,1.272,2019-01-31T19:50:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/60.csv,.csv,1.269,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/61.csv,.csv,1.271,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/62.csv,.csv,1.267,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/63.csv,.csv,1.268,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/64.csv,.csv,1.268,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/65.csv,.csv,1.267,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/66.csv,.csv,1.269,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/67.csv,.csv,1.266,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/68.csv,.csv,1.268,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/69.csv,.csv,1.268,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/7.csv,.csv,1.273,2019-01-31T19:50:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/70.csv,.csv,1.267,2019-01-31T19:50:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/71.csv,.csv,1.267,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/72.csv,.csv,1.266,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/73.csv,.csv,1.267,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/74.csv,.csv,1.267,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/75.csv,.csv,1.264,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/76.csv,.csv,1.263,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/77.csv,.csv,1.265,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/78.csv,.csv,1.262,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/79.csv,.csv,1.246,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/8.csv,.csv,1.272,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/80.csv,.csv,1.243,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/81.csv,.csv,1.242,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/82.csv,.csv,1.243,2019-01-31T19:50:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/83.csv,.csv,1.242,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/84.csv,.csv,1.241,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/85.csv,.csv,1.241,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/86.csv,.csv,1.239,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/87.csv,.csv,1.239,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/88.csv,.csv,1.238,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/89.csv,.csv,1.237,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/9.csv,.csv,1.273,2019-01-31T19:50:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/90.csv,.csv,1.236,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/91.csv,.csv,1.237,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/35Hz12kN/Bearing1_1/92.csv,.csv,1.237,2019-01-31T19:50:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
